label,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
ClearFake,l93r.foamswitch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,foamswitch,ru,,,0,,,0,,
ClearFake,8ab.sketchloom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketchloom,ru,,,0,,,0,,
ClearFake,2eq.sketchloom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketchloom,ru,,,0,,,0,,
ClearFake,yx80.sketchloom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketchloom,ru,,,0,,,0,,
ClearFake,sih4.ravenflux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,ravenflux,ru,,,0,,,0,,
ClearFake,dlr.ravenflux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,ravenflux,ru,,,0,,,0,,
ClearFake,trail3.ravenflux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,ravenflux,ru,,,0,,,0,,
ClearFake,node3.sketch-loom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketch-loom,ru,,,0,,,0,,
ClearFake,wk.sketch-loom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketch-loom,ru,,,0,,,0,,
ClearFake,3xh.sketch-loom.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,sketch-loom,ru,,,0,,,0,,
Cobalt Strike,trqinghkme.cyou,"104.21.9.59,172.67.159.35",13335.0,"CLOUDFLARENET, US",US,Gname.com Pte. Ltd.,2025-10-24,2026-10-24,trqinghkme,cyou,clarissa.ns.cloudflare.com.;george.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Cobalt Strike,dmp.netsolutionpoint.com,185.219.7.201,400992.0,"ZHOUYISAT-COMMUNICATIONS, VI",ES,"TUCOWS DOMAINS, INC.",2025-10-01,2026-10-01,netsolutionpoint,com,,,0,,,0,,1.0
Cobalt Strike,drive.netsolutionpoint.com,185.219.7.201,400992.0,"ZHOUYISAT-COMMUNICATIONS, VI",ES,"TUCOWS DOMAINS, INC.",2025-10-01,2026-10-01,netsolutionpoint,com,,,0,,,0,,1.0
Cobalt Strike,cloud.netsolutionpoint.com,185.219.7.201,400992.0,"ZHOUYISAT-COMMUNICATIONS, VI",ES,"TUCOWS DOMAINS, INC.",2025-10-01,2026-10-01,netsolutionpoint,com,,,0,,,0,,1.0
ClearFake,0i.pulse-knob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulse-knob,ru,,,0,,,0,,
Remcos,niggabjiggy184.duckdns.org,127.1.2.3,,,,,,,duckdns,org,,,0,niggabjiggy184.duckdns.org.,duckdns.org,1,,1.0
ClearFake,qcq8.pulse-knob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulse-knob,ru,,,0,,,0,,
ClearFake,1yd0a.pulse-knob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulse-knob,ru,,,0,,,0,,
ClearFake,quartz3.quartz-flip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartz-flip,ru,,,0,,,0,,
ClearFake,vlr.quartz-flip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartz-flip,ru,,,0,,,0,,
ClearFake,hg.quartz-flip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartz-flip,ru,,,0,,,0,,
AsyncRAT,trackboxing.dynuddns.net,,,,,"Dynu Systems, Inc.",2021-01-05,2029-01-05,dynuddns,net,,,0,,,0,,
Remcos,envioremcosanta.dynuddns.net,127.1.2.3,,,,"Dynu Systems, Inc.",2021-01-05,2029-01-05,dynuddns,net,,,0,,,0,,1.0
Remcos,belulunelubukekekbuekkkebdhhkekekjdhfjdj.duckdns.org,127.1.2.3,,,,,,,duckdns,org,,,0,,,0,,1.0
ClearFake,p2.nibsnap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nibsnap,ru,,,0,,,0,,
ClearFake,9fwu4.nibsnap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nibsnap,ru,,,0,,,0,,
ClearFake,ctf.nibsnap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nibsnap,ru,,,0,,,0,,
ClearFake,rsw.g0b1ncore.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,g0b1ncore,ru,,,0,,,0,,
ClearFake,vmzts.g0b1ncore.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,g0b1ncore,ru,,,0,,,0,,
ClearFake,dro.g0b1ncore.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,g0b1ncore,ru,,,0,,,0,,
ClearFake,crest.zeromint.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,zeromint,ru,,,0,,,0,,
Vidar,eri.vrolijkecreaties.nl,,,,,team.blue nl B.V.,2023-05-21,,vrolijkecreaties,nl,,,0,,,0,,
ClearFake,sketch.zeromint.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,zeromint,ru,,,0,,,0,,
ClearFake,91.zeromint.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,zeromint,ru,,,0,,,0,,
ClearFake,1apde.zeromint.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,zeromint,ru,,,0,,,0,,
ClearFake,wsyu.t1nkerbay.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,t1nkerbay,ru,,,0,,,0,,
ClearFake,j0gxn.t1nkerbay.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,t1nkerbay,ru,,,0,,,0,,
ClearFake,foam.t1nkerbay.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,t1nkerbay,ru,,,0,,,0,,
Latrodectus,vitasdrudalokistok.com,91.92.243.162,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-12,2026-11-12,vitasdrudalokistok,com,beth.ns.cloudflare.com.;jason.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Latrodectus,rackklousdiksonmauf.com,91.92.243.165,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-12,2026-11-12,rackklousdiksonmauf,com,beth.ns.cloudflare.com.;jason.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Latrodectus,tokjikoladutrack.com,91.92.243.163,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-12,2026-11-12,tokjikoladutrack,com,beth.ns.cloudflare.com.;jason.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
ClearFake,flux3.t1nkerbay.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,t1nkerbay,ru,,,0,,,0,,
Lumma Stealer,marmasd.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,marmasd,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@marmasd.qpon,1.0
Lumma Stealer,invesgz.qpon,145.223.118.108,47583.0,"AS-HOSTINGER, CY",US,Dynadot LLC,2025-11-08,2026-11-08,invesgz,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@invesgz.qpon,1.0
Lumma Stealer,drywabq.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,drywabq,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@drywabq.qpon,1.0
Lumma Stealer,blennia.qpon,85.214.119.11,6724.0,"STRATO STRATO AG, DE",DE,Dynadot LLC,2025-11-08,2026-11-08,blennia,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@blennia.qpon,1.0
Lumma Stealer,basedo.courses,127.1.2.3,,,,Dynadot Inc,2025-11-01,2026-11-01,basedo,courses,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@basedo.courses,1.0
Lumma Stealer,hymenri.courses,127.1.2.3,,,,Dynadot Inc,2025-11-01,2026-11-01,hymenri,courses,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@hymenri.courses,1.0
Lumma Stealer,snowcjw.courses,127.1.2.3,,,,Dynadot Inc,2025-11-01,2026-11-01,snowcjw,courses,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@snowcjw.courses,1.0
Lumma Stealer,contiho.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,contiho,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@contiho.qpon,1.0
Lumma Stealer,orgiaep.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,orgiaep,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@orgiaep.qpon,1.0
Lumma Stealer,deactlr.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,deactlr,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@deactlr.qpon,1.0
Lumma Stealer,politxh.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,politxh,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@politxh.qpon,1.0
Lumma Stealer,trimoci.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,trimoci,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@trimoci.qpon,1.0
Lumma Stealer,suspeva.qpon,145.223.118.108,47583.0,"AS-HOSTINGER, CY",US,Dynadot LLC,2025-11-08,2026-11-08,suspeva,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@suspeva.qpon,1.0
ClearFake,loom.quartzflip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartzflip,ru,,,0,,,0,,
ClearFake,st6.quartzflip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartzflip,ru,,,0,,,0,,
ClearFake,orbit.quartzflip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartzflip,ru,,,0,,,0,,
ClearFake,bw.quartzflip.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,quartzflip,ru,,,0,,,0,,
ClearFake,8nbw6.shevypro.com,"104.21.16.125,172.67.212.125",13335.0,"CLOUDFLARENET, US",US,Name SRS AB,2025-11-13,2026-11-13,shevypro,com,,,0,,,0,,2.0
ClearFake,66.shevypro.com,"104.21.16.125,172.67.212.125",13335.0,"CLOUDFLARENET, US",US,Name SRS AB,2025-11-13,2026-11-13,shevypro,com,,,0,,,0,,2.0
ClearFake,pulse.shevypro.com,"104.21.16.125,172.67.212.125",13335.0,"CLOUDFLARENET, US",US,Name SRS AB,2025-11-13,2026-11-13,shevypro,com,,,0,,,0,,2.0
Havoc,bcidaho.bromleyhealthmanagement.com,,,,,"Cloudflare, Inc.",2020-11-09,2026-11-09,bromleyhealthmanagement,com,,,0,,,0,,
Vidar,dja.vrolijkecreaties.nl,,,,,team.blue nl B.V.,2023-05-21,,vrolijkecreaties,nl,,,0,,,0,,
Vidar,dja.hotelsinjacksonvillefl.com,,,,,NAMECHEAP INC,2025-02-09,2026-02-09,hotelsinjacksonvillefl,com,,,0,,,0,,
ClearFake,hover.trickilygrey.com,,,,,Name SRS AB,2025-11-13,2026-11-13,trickilygrey,com,,,0,,,0,,
ClearFake,beacon6.trickilygrey.com,,,,,Name SRS AB,2025-11-13,2026-11-13,trickilygrey,com,,,0,,,0,,
ClearFake,blink.trickilygrey.com,,,,,Name SRS AB,2025-11-13,2026-11-13,trickilygrey,com,,,0,,,0,,
ClearFake,node3.trickilygrey.com,,,,,Name SRS AB,2025-11-13,2026-11-13,trickilygrey,com,,,0,,,0,,
KongTuke,reechel.com,45.61.136.207,399629.0,"BLNWX, US",US,WEBCC,2025-10-23,2026-10-23,reechel,com,yolanda.ns.cloudflare.com.;zahir.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown Loader,hcm-technology.com,127.1.2.3,,,,"NameCheap, Inc.",2025-09-19,2026-09-19,hcm-technology,com,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,eforward1.registrar-servers.com.;eforward2.registrar-servers.com.;eforward3.registrar-servers.com.;eforward4.registrar-servers.com.;eforward5.registrar-servers.com.,registrar-servers.com,5,hostmaster@registrar-servers.com,1.0
XWorm,week-ut.gl.at.ply.gg,147.185.221.31,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
Remcos,www.blazingelectricz.store,,,,,,,,blazingelectricz,store,,,0,,,0,,
Remcos,agosto20.con-ip.com,127.1.2.3,,,,IONOS SE,2014-03-31,2026-03-31,con-ip,com,,,0,,,0,,1.0
Remcos,api25.didns.ru,127.1.2.3,,,,REGRU-RU,2019-07-04,2026-07-04,didns,ru,,,0,,,0,,1.0
Remcos,www.blazingelectricz.com,164.132.75.23,16276.0,"OVH, FR",FR,"NameCheap, Inc.",2025-10-08,2026-10-08,blazingelectricz,com,,,0,,,0,,1.0
Remcos,www.blazingelectricz.online,,,,,,,,blazingelectricz,online,,,0,,,0,,
DCRat,465669107.xyz,20.210.109.149,8075.0,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,"Spaceship, Inc.",2025-08-21,2026-08-21,465669107,xyz,clayton.ns.cloudflare.com.;tess.ns.cloudflare.com.,cloudflare.com,2,route1.mx.cloudflare.net.;route2.mx.cloudflare.net.;route3.mx.cloudflare.net.,cloudflare.net,3,dns@cloudflare.com,1.0
DCRat,byteflowing1337.github.io,"185.199.108.153,185.199.109.153,185.199.110.153,185.199.111.153",54113.0,"FASTLY, US",US,,,,github,io,,,0,,,0,,4.0
DCRat,octubre212024.giize.com,,,,,,,,giize,com,,,0,,,0,,
DCRat,pinganxzen.shop,,,,,,,,pinganxzen,shop,,,0,,,0,,
DCRat,rupper9.duckdns.org,178.16.55.5,214943.0,"RAILNET, US",TR,,,,duckdns,org,,,0,rupper9.duckdns.org.,duckdns.org,1,,1.0
AsyncRAT,api.foodbyte.cc,127.1.2.3,,,,"Guangzhou Yunxun Information Technology Co., Ltd.",2022-01-18,2026-01-18,foodbyte,cc,,,0,,,0,,1.0
AsyncRAT,atri.click,,,,,"Spaceship, Inc.",2025-11-03,2026-11-03,atri,click,,,0,,,0,,
AsyncRAT,foodbyte.cn,"104.21.11.77,172.67.148.138",13335.0,"CLOUDFLARENET, US",US,广州云讯信息科技有限公司,2021-08-06,2026-08-06,foodbyte,cn,brodie.ns.cloudflare.com.;marlowe.ns.cloudflare.com.,cloudflare.com,2,route1.mx.cloudflare.net.;route2.mx.cloudflare.net.;route3.mx.cloudflare.net.,cloudflare.net,3,dns@cloudflare.com,2.0
AsyncRAT,shop.atri.help,127.1.2.3,,,,Dynadot LLC,2025-10-28,2026-10-28,atri,help,,,0,,,0,,1.0
AsyncRAT,hotels-atmospheric.gl.at.ply.gg,147.185.221.31,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
Remcos,proud17.duckdns.org,91.193.75.49,,,RS,,,,duckdns,org,,,0,proud17.duckdns.org.,duckdns.org,1,,1.0
Remcos,proud.duckdns.org,192.169.69.25,27323.0,"SERVERSTADIUM, US",US,,,,duckdns,org,,,0,proud.duckdns.org.,duckdns.org,1,,1.0
Remcos,proudsoldier.duckdns.org,192.169.69.25,27323.0,"SERVERSTADIUM, US",US,,,,duckdns,org,,,0,proudsoldier.duckdns.org.,duckdns.org,1,,1.0
ClearFake,s5.inktrap.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,inktrap,ru,,,0,,,0,,
ClearFake,phase0.inktrap.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,inktrap,ru,,,0,,,0,,
ClearFake,gleam.inktrap.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,inktrap,ru,,,0,,,0,,
ClearFake,lqsvi.inktrap.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,inktrap,ru,,,0,,,0,,
ClearFake,quark.papervolt.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,papervolt,ru,,,0,,,0,,
Unknown malware,updatesbrows.app,172.67.131.219,13335.0,"CLOUDFLARENET, US",US,,,,updatesbrows,app,1-you.njalla.no.;2-can.njalla.in.;3-get.njalla.fo.,njalla.fo;njalla.in;njalla.no,3,,,0,you@can-get-no.info,1.0
Unknown malware,bcidaho.247supportsolutions.com,,,,,"GoDaddy.com, LLC",2024-06-18,2026-06-18,247supportsolutions,com,,,0,,,0,,
ClearFake,bd.papervolt.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,papervolt,ru,,,0,,,0,,
ClearFake,pulse.papervolt.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,papervolt,ru,,,0,,,0,,
ClearFake,mesh.papervolt.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,papervolt,ru,,,0,,,0,,
ClearFake,es.jaxdrill.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,jaxdrill,ru,,,0,,,0,,
ClearFake,nut.jaxdrill.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,jaxdrill,ru,,,0,,,0,,
Unknown malware,windows-updates-check.com,45.38.20.224,215659.0,"MOEMOEKYUN, RO",US,"NICENIC INTERNATIONAL GROUP CO., LIMITED",2025-04-25,2026-04-25,windows-updates-check,com,melissa.ns.cloudflare.com.;ryan.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,mukphol.com,119.59.104.22,56067.0,"METRABYTE-TH 453 Ladplacout Jorakhaebua, TH",TH,PDR Ltd. d/b/a PublicDomainRegistry.com,2025-03-31,2026-03-31,mukphol,com,ns67.hostinglotus.net.;ns68.hostinglotus.net.,hostinglotus.net,2,mail.mukphol.com.,mukphol.com,1,hostmaster@mukphol.com,1.0
ClearFake,v1.jaxdrill.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,jaxdrill,ru,,,0,,,0,,
ClearFake,byte.jaxdrill.ru,,,,,REGRU-RU,2025-11-11,2026-11-11,jaxdrill,ru,,,0,,,0,,
ClearFake,vale.zenith-snap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenith-snap,ru,,,0,,,0,,
ClearFake,rift.zenith-snap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenith-snap,ru,,,0,,,0,,
ClearFake,012.zenith-snap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenith-snap,ru,,,0,,,0,,
ClearFake,qzq.zenith-snap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenith-snap,ru,,,0,,,0,,
ClearFake,02au.echozig.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,echozig,ru,,,0,,,0,,
ClearFake,c0.echozig.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,echozig,ru,,,0,,,0,,
ClearFake,nz.echozig.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,echozig,ru,,,0,,,0,,
ClearFake,xqgn6.echozig.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,echozig,ru,,,0,,,0,,
ClearFake,drift.wreckly.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,wreckly,ru,,,0,,,0,,
ClearFake,grid6.wreckly.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,wreckly,ru,,,0,,,0,,
ClearFake,4q.wreckly.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,wreckly,ru,,,0,,,0,,
ClearFake,7r.wreckly.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,wreckly,ru,,,0,,,0,,
ClearFake,loom7.fr0gpulse.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,fr0gpulse,ru,,,0,,,0,,
ClearFake,fyi67.fr0gpulse.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,fr0gpulse,ru,,,0,,,0,,
ClearFake,loom3.fr0gpulse.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,fr0gpulse,ru,,,0,,,0,,
ClearFake,71f9.fr0gpulse.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,fr0gpulse,ru,,,0,,,0,,
ClearFake,crest.miragepad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,miragepad,ru,,,0,,,0,,
ClearFake,orbit1.miragepad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,miragepad,ru,,,0,,,0,,
ClearFake,crest4.miragepad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,miragepad,ru,,,0,,,0,,
ClearFake,5cg77.miragepad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,miragepad,ru,,,0,,,0,,
ClearFake,f1o.twistnova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twistnova,ru,,,0,,,0,,
ClearFake,sparkle.twistnova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twistnova,ru,,,0,,,0,,
ClearFake,vi.twistnova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twistnova,ru,,,0,,,0,,
ClearFake,glide.twistnova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twistnova,ru,,,0,,,0,,
ClearFake,suz.mirage-pad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,mirage-pad,ru,,,0,,,0,,
ClearFake,2z.mirage-pad.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,mirage-pad,ru,,,0,,,0,,
ClearFake,frqyt.gl-1-tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl-1-tchgarden,ru,,,0,,,0,,
ClearFake,daw.gl-1-tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl-1-tchgarden,ru,,,0,,,0,,
ClearFake,core.gl-1-tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl-1-tchgarden,ru,,,0,,,0,,
ClearFake,y9w7.gl-1-tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl-1-tchgarden,ru,,,0,,,0,,
ClearFake,q1f1p.twist-nova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twist-nova,ru,,,0,,,0,,
ClearFake,ux.twist-nova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twist-nova,ru,,,0,,,0,,
ClearFake,2tkvw.twist-nova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twist-nova,ru,,,0,,,0,,
Cobalt Strike,server.dczu.dpdns.org,,,,,,,,dpdns,org,,,0,,,0,,
ClearFake,gynar.twist-nova.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,twist-nova,ru,,,0,,,0,,
ClearFake,phase.bash-glider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bash-glider,ru,,,0,,,0,,
ClearFake,shift.bash-glider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bash-glider,ru,,,0,,,0,,
ClearFake,jet.bash-glider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bash-glider,ru,,,0,,,0,,
ClearFake,grid.bash-glider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bash-glider,ru,,,0,,,0,,
ClearFake,loom.vorticeye.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,vorticeye,ru,,,0,,,0,,
ClearFake,echo.vorticeye.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,vorticeye,ru,,,0,,,0,,
ClearFake,node.vorticeye.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,vorticeye,ru,,,0,,,0,,
ClearFake,echo9.vorticeye.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,vorticeye,ru,,,0,,,0,,
ClearFake,v3d1.st3elflare.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,st3elflare,ru,,,0,,,0,,
ClearFake,trace.st3elflare.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,st3elflare,ru,,,0,,,0,,
ClearFake,y5i1.st3elflare.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,st3elflare,ru,,,0,,,0,,
ClearFake,nova1.st3elflare.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,st3elflare,ru,,,0,,,0,,
ClearFake,vector.zenithsnap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenithsnap,ru,,,0,,,0,,
ClearFake,nova.zenithsnap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenithsnap,ru,,,0,,,0,,
ClearFake,4r1i.zenithsnap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenithsnap,ru,,,0,,,0,,
ClearFake,wave.zenithsnap.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,zenithsnap,ru,,,0,,,0,,
ClearFake,wave6.gl1tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl1tchgarden,ru,,,0,,,0,,
ClearFake,lz3y.gl1tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl1tchgarden,ru,,,0,,,0,,
ClearFake,bp6.gl1tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl1tchgarden,ru,,,0,,,0,,
ClearFake,l5sd.gl1tchgarden.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,gl1tchgarden,ru,,,0,,,0,,
ClearFake,16.bashglider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bashglider,ru,,,0,,,0,,
ClearFake,8bg.bashglider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bashglider,ru,,,0,,,0,,
ClearFake,rnxgc.bashglider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bashglider,ru,,,0,,,0,,
ClearFake,zil.bashglider.ru,,,,,REGRU-RU,2025-11-12,2026-11-12,bashglider,ru,,,0,,,0,,
ClearFake,kamm.starfiare.ru,,,,,REGRU-RU,2025-11-08,2026-11-08,starfiare,ru,,,0,,,0,,
ClearFake,weiss.starfiare.ru,,,,,REGRU-RU,2025-11-08,2026-11-08,starfiare,ru,,,0,,,0,,
ClearFake,glow.starfiare.ru,,,,,REGRU-RU,2025-11-08,2026-11-08,starfiare,ru,,,0,,,0,,
ClearFake,licht.cioudbr1nk.ru,,,,,REGRU-RU,2025-11-08,2026-11-08,cioudbr1nk,ru,,,0,,,0,,
Broomstick,zephalon.com,45.86.230.127,62240.0,"CLOUVIDER Clouvider - Global ASN, GB",EE,GRANSY S.R.O D/B/A SUBREG.CZ,2025-10-10,2026-10-10,zephalon,com,dns1.regway.com.;dns2.regway.com.;dns3.regway.com.;dns4.regway.com.,regway.com,4,,,0,shannonlake003@onionmail.org,1.0
Broomstick,tedbutz.com,62.204.35.223,62005.0,"BV-EU-AS, EE",RU,"NameCheap, Inc.",2025-11-04,2026-11-04,tedbutz,com,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,eforward1.registrar-servers.com.;eforward2.registrar-servers.com.;eforward3.registrar-servers.com.;eforward4.registrar-servers.com.;eforward5.registrar-servers.com.,registrar-servers.com,5,hostmaster@registrar-servers.com,1.0
AsyncRAT,nonoono1.dynuddns.com,94.154.35.160,214943.0,"RAILNET, US",UA,"Dynu Systems, Inc.",2021-01-05,2029-01-05,dynuddns,com,,,0,,,0,,1.0
XWorm,there-vendor.gl.at.ply.gg,147.185.221.31,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
