actor,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
Contagious Interview,xyz.racondog.shop,,,,,,,,racondog,shop,,,0,,,0,,
Contagious Interview,yakufreshperu.com,149.56.185.74,16276.0,"OVH, FR",CA,PDR Ltd. d/b/a PublicDomainRegistry.com,2012-09-18,2026-09-18,yakufreshperu,com,ns1.hostinga1.com.;ns2.hostinga1.com.,hostinga1.com,2,yakufreshperu.com.,yakufreshperu.com,1,root@ip216.ip-51-79-58.net,1.0
Contagious Interview,yayachuhai.top,,,,,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),2023-10-08,2025-10-08,yayachuhai,top,,,0,,,0,,
Contagious Interview,yayun88.one,,,,,,,,yayun88,one,,,0,,,0,,
Contagious Interview,yellowlion.com,"13.248.169.48,76.223.54.146",16509.0,"AMAZON-02, US",US,"GoDaddy.com, LLC",2002-04-25,2026-04-25,yellowlion,com,ns1.afternic.com.;ns2.afternic.com.,afternic.com,2,.,.,1,dns@jomax.net,2.0
Contagious Interview,ygpsabacked.docsend.site,,,,,,,,docsend,site,,,0,,,0,,
Contagious Interview,ykvinfotech.in,,,,,"GoDaddy.com, LLC",2025-08-29,2026-08-29,ykvinfotech,in,,,0,,,0,,
Contagious Interview,yoohannet.kr,111.92.189.49,4766.0,"KIXS-AS-KR Korea Telecom, KR",KR,"Inames Co., Ltd.(http://www.inames.co.kr)",2012-07-23,2029-07-23,yoohannet,kr,ns1.uhost.co.kr.;ns2.uhost.co.kr.,co.kr,2,alt.aspmx.daum.net.;aspmx.daum.net.,daum.net,2,ts@inames.co.kr,1.0
Contagious Interview,yoshinorihirano.net,,,,,,,,yoshinorihirano,net,,,0,,,0,,
Contagious Interview,youdermoscopy.org,89.46.109.14,31034.0,"ARUBA-ASN, IT",IT,"TUCOWS DOMAINS, INC.",2012-11-07,2026-11-07,youdermoscopy,org,dns.technorail.com.;dns2.technorail.com.;dns3.arubadns.net.;dns4.arubadns.cz.,arubadns.cz;arubadns.net;technorail.com,4,mx.youdermoscopy.org.,youdermoscopy.org,1,hostmaster@youdermoscopy.org,1.0
Contagious Interview,younginvest.wegrowup.us,,,,,Hosting Concepts B.V. d/b/a Registrar.eu,2024-12-03,2026-12-03,wegrowup,us,,,0,,,0,,
Contagious Interview,yourblogcenter.com,,,,,,,,yourblogcenter,com,,,0,,,0,,
Contagious Interview,yourdomainhost.store,68.65.120.146,22612.0,"NAMECHEAP-NET, US",US,Namecheap,2025-06-03,2026-06-03,yourdomainhost,store,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
Contagious Interview,yourhelp247.com,"104.21.63.233,172.67.173.22",13335.0,"CLOUDFLARENET, US",US,"GoDaddy.com, LLC",2024-11-19,2026-11-19,yourhelp247,com,elinore.ns.cloudflare.com.;jerry.ns.cloudflare.com.,cloudflare.com,2,yourhelp247-com.mail.protection.outlook.com.,outlook.com,1,dns@cloudflare.com,2.0
Contagious Interview,yourstabrucks.monster,,,,,,,,yourstabrucks,monster,,,0,,,0,,
Contagious Interview,yuga.hirequestion.com,,,,,PDR Ltd. d/b/a PublicDomainRegistry.com,2025-03-14,2026-03-14,hirequestion,com,,,0,,,0,,
Contagious Interview,yuga.ixcareer.com,,,,,Name SRS AB,2025-06-13,2026-06-13,ixcareer,com,,,0,,,0,,
Contagious Interview,yuga.jobinterviews360.com,,,,,Name SRS AB,2025-06-09,2026-06-09,jobinterviews360,com,,,0,,,0,,
Contagious Interview,yuga.skillquestions.com,,,,,PDR Ltd. d/b/a PublicDomainRegistry.com,2025-03-25,2026-03-25,skillquestions,com,,,0,,,0,,
Contagious Interview,yuga.workquestion.com,,,,,PDR Ltd. d/b/a PublicDomainRegistry.com,2025-03-17,2026-03-17,workquestion,com,,,0,,,0,,
Contagious Interview,yugalabs.careerboard.video,,,,,,,,careerboard,video,,,0,,,0,,
Contagious Interview,yugalabs.icareerc.com,,,,,Name SRS AB,2025-06-13,2026-06-13,icareerc,com,,,0,,,0,,
Contagious Interview,yugalabs.ixcareers.com,,,,,"HOSTINGER operations, UAB",2025-08-05,2026-08-05,ixcareers,com,,,0,,,0,,
Contagious Interview,yugalabs.ixscreen.com,,,,,"HOSTINGER operations, UAB",2025-07-27,2026-07-27,ixscreen,com,,,0,,,0,,
Contagious Interview,z8048w4.caspiansr.kz,,,,,,,,caspiansr,kz,,,0,,,0,,
Contagious Interview,zach.uefa-meeting.com,,,,,"HOSTINGER operations, UAB",2025-01-20,2026-01-20,uefa-meeting,com,,,0,,,0,,
Contagious Interview,zacmaa.net,91.204.209.13,52148.0,"ENIXLTD, GB",GB,Dynadot Inc,2021-07-24,2026-07-24,zacmaa,net,ns1.hostns.io.;ns2.hostns.io.,hostns.io,2,zacmaa.net.,zacmaa.net,1,info@yegara.com,1.0
Contagious Interview,zaozaozao.tech,8.221.118.19,45102.0,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",SG,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),2025-03-03,2026-03-03,zaozaozao,tech,dns10.hichina.com.;dns9.hichina.com.,hichina.com,2,,,0,hostmaster@hichina.com,1.0
Contagious Interview,zawajonly.com,141.145.208.139,31898.0,"ORACLE-BMC-31898, US",US,IONOS SE,2020-08-11,2026-08-11,zawajonly,com,ns1017.ui-dns.de.;ns1061.ui-dns.biz.;ns1107.ui-dns.org.;ns1113.ui-dns.com.,ui-dns.biz;ui-dns.com;ui-dns.de;ui-dns.org,4,mx00.ionos.fr.;mx01.ionos.fr.,ionos.fr,2,hostmaster@1und1.com,1.0
Contagious Interview,zeandf.com,,,,,,,,zeandf,com,,,0,,,0,,
Contagious Interview,zeduzeventos.busqueabuse.com,127.1.2.3,,,,"HOSTINGER operations, UAB",2025-07-11,2026-07-11,busqueabuse,com,,,0,,,0,,1.0
Contagious Interview,zenspiretech.com,,,,,Onlinenic Inc,2025-02-17,2026-02-17,zenspiretech,com,,,0,,,0,,
Contagious Interview,zephyrits.com,132.148.183.84,398101.0,"GO-DADDY-COM-LLC, US",US,"GoDaddy.com, LLC",2022-12-01,2028-12-01,zephyrits,com,ns45.domaincontrol.com.;ns46.domaincontrol.com.,domaincontrol.com,2,zephyrits-com.mail.protection.outlook.com.,outlook.com,1,dns@jomax.net,1.0
Contagious Interview,zincnetwork.tk,,,,,,,,zincnetwork,tk,,,0,,,0,,
Contagious Interview,ziprecruiters.org,3.33.139.32,16509.0,"AMAZON-02, US",US,MarkMonitor Inc.,2024-11-27,2027-11-27,ziprecruiters,org,ns1.markmonitor.com.;ns2.markmonitor.com.;ns3.markmonitor.com.;ns4.markmonitor.com.;ns5.markmonitor.com.;ns6.markmonitor.com.;ns7.markmonitor.com.,markmonitor.com,7,,,0,hostmaster@markmonitor.com,1.0
Contagious Interview,zkservice.cloud,,,,,"HOSTINGER operations, UAB",2024-10-23,2026-10-23,zkservice,cloud,,,0,,,0,,
Contagious Interview,zm-meeting.com,,,,,Dynadot Inc,2025-01-27,2026-01-27,zm-meeting,com,,,0,,,0,,
Contagious Interview,zmwebsdk.com,23.254.204.184,54290.0,"HOSTWINDS, US",US,"NameCheap, Inc.",2025-03-12,2026-03-12,zmwebsdk,com,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,eforward1.registrar-servers.com.;eforward2.registrar-servers.com.;eforward3.registrar-servers.com.;eforward4.registrar-servers.com.;eforward5.registrar-servers.com.,registrar-servers.com,5,hostmaster@registrar-servers.com,1.0
Contagious Interview,zndance.com,"18.172.185.107,18.172.185.119,18.172.185.84,18.172.185.9",16509.0,"AMAZON-02, US",US,"Gabia, Inc.",2009-04-10,2027-04-10,zndance,com,ans1.hostcocoa.com.;ans2.hostcocoa.com.;ans3.hostcocoa.com.;ans4.hostcocoa.com.,hostcocoa.com,4,,,0,awsdns-hostmaster@amazon.com,4.0
Contagious Interview,zoom-client.xyz,,,,,Hosting Concepts B.V. d/b/a Registrar.eu,2025-03-12,2026-03-12,zoom-client,xyz,,,0,,,0,,
Contagious Interview,zoom-meeting-web-static.eventx.com.cn,61.160.192.95,140293.0,"CHINATELECOM-JIANGSU-CHANGZHOU-5G-NETWORK CHINATELECOM Jiangsu province Changzhou 5G network, CN",CN,阿里云计算有限公司（万网）,2021-07-20,2026-07-20,com,cn,,,0,,,0,,1.0
Contagious Interview,zoom-sdk.us,178.157.59.91,25820.0,"IT7NET, CA",CA,Dynadot Inc,2025-02-25,2026-02-25,zoom-sdk,us,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@zoom-sdk.us,1.0
Contagious Interview,zoom.2vanx.com,"104.21.82.63,172.67.197.111",13335.0,"CLOUDFLARENET, US",US,"Cloudflare, Inc.",2014-03-04,2026-03-04,2vanx,com,,,0,,,0,,2.0
Contagious Interview,zoom.app-center.download,34.41.139.193,396982.0,"GOOGLE-CLOUD-PLATFORM, US",US,Dynadot Inc,2025-11-14,2026-11-14,app-center,download,,,0,mx1.csof.net.;mx2.csof.net.,csof.net,2,,1.0
Contagious Interview,zoom.callservice.us,,,,,,,,callservice,us,,,0,,,0,,
Contagious Interview,zoom.communicationhub.us,,,,,Hosting Concepts B.V. d/b/a Registrar.eu,2025-03-13,2026-03-13,communicationhub,us,,,0,,,0,,
Contagious Interview,zoom.downloadcenter.website,,,,,NAMECHEAP INC,2025-11-11,2026-11-11,downloadcenter,website,,,0,,,0,,
Contagious Interview,zoom.eventx.io,"172.66.40.86,172.66.43.170",13335.0,"CLOUDFLARENET, US",US,"Cloudflare, Inc",2018-08-07,2026-08-07,eventx,io,,,0,,,0,,2.0
Contagious Interview,zoom.eventxtra.com,"104.21.84.10,172.67.184.135",13335.0,"CLOUDFLARENET, US",US,"Cloudflare, Inc.",2014-03-10,2026-03-10,eventxtra,com,,,0,,,0,,2.0
Contagious Interview,zoom.hanagroup.live,"172.234.24.211,172.239.57.117",63949.0,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,,,,hanagroup,live,dns101.registrar-servers.com.;dns102.registrar-servers.com.,registrar-servers.com,2,mx.plingest.com.,plingest.com,1,hostmaster@parklogic.com,2.0
Contagious Interview,zoom.hk05web.us,,,,,"NameCheap, Inc.",2025-04-05,2026-04-05,hk05web,us,,,0,,,0,,
Contagious Interview,zoom.personifyio.com,"104.18.35.90,172.64.152.166",13335.0,"CLOUDFLARENET, US",US,"Cloudflare, Inc.",2024-09-29,2026-09-29,personifyio,com,brad.ns.cloudflare.com.;ollie.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Contagious Interview,zoom.petersen.ai,"185.199.108.153,185.199.109.153,185.199.110.153,185.199.111.153",54113.0,"FASTLY, US",US,"NameCheap, Inc.",2018-02-15,2030-02-15,petersen,ai,,,0,,,0,,4.0
Contagious Interview,zoom.qa.retrocubedev.com,79.142.69.177,51430.0,"ALTUS, NL",NL,NAMECHEAP INC,2019-08-07,2026-08-07,retrocubedev,com,,,0,,,0,,1.0
Contagious Interview,zoom.su05web.us,,,,,"NameCheap, Inc.",2025-03-30,2026-03-30,su05web,us,,,0,,,0,,
Contagious Interview,zoom.uk03web.us,,,,,"NameCheap, Inc.",2025-03-25,2026-03-25,uk03web,us,,,0,,,0,,
Contagious Interview,zoom.uk06web.us,,,,,"NameCheap, Inc.",2025-03-28,2026-03-28,uk06web,us,,,0,,,0,,
Contagious Interview,zoom.uk07web.us,,,,,"NameCheap, Inc.",2025-03-28,2026-03-28,uk07web,us,,,0,,,0,,
Contagious Interview,zoom.ukweb05.us,,,,,"NameCheap, Inc.",2025-04-09,2026-04-09,ukweb05,us,,,0,,,0,,
Contagious Interview,zoom.ukweb06.us,,,,,"NameCheap, Inc.",2025-04-09,2026-04-09,ukweb06,us,,,0,,,0,,
Contagious Interview,zoom.ukweb07.us,,,,,"NameCheap, Inc.",2025-04-10,2026-04-10,ukweb07,us,,,0,,,0,,
Contagious Interview,zoom.us04office.us,,,,,Hosting Concepts B.V. d/b/a Registrar.eu,2025-07-29,2026-07-29,us04office,us,,,0,,,0,,
Contagious Interview,zoom.us04we.us,46.202.158.205,47583.0,"AS-HOSTINGER, CY",UA,Hosting Concepts B.V. d/b/a Registrar.eu,2025-08-07,2026-08-07,us04we,us,,,0,,,0,,1.0
Contagious Interview,zoom.usweb02.us,,,,,"NameCheap, Inc.",2025-04-11,2026-04-11,usweb02,us,,,0,,,0,,
Contagious Interview,zoom.webus02.us,,,,,"NameCheap, Inc.",2025-03-24,2026-03-24,webus02,us,,,0,,,0,,
Contagious Interview,zoom.webus07.us,,,,,"NameCheap, Inc.",2025-03-19,2026-03-19,webus07,us,,,0,,,0,,
Contagious Interview,zoom.webus08.us,,,,,NAMECHEAP INC,2025-03-19,2026-03-19,webus08,us,,,0,,,0,,
Contagious Interview,zoom.webus09.us,,,,,"NameCheap, Inc.",2025-03-21,2026-03-21,webus09,us,,,0,,,0,,
Contagious Interview,zoomapp.downloadcenter.website,,,,,Namecheap,2025-11-11,2026-11-11,downloadcenter,website,,,0,,,0,,
Contagious Interview,zoomhub.us,,,,,Hosting Concepts B.V. d/b/a Registrar.eu,2025-03-17,2026-03-17,zoomhub,us,ns1.openprovider.nl.;ns2.openprovider.be.;ns3.openprovider.eu.,openprovider.be;openprovider.eu;openprovider.nl,3,,,0,dns@openprovider.eu,
Contagious Interview,zoominvites.com,,,,,"NameCheap, Inc.",2024-11-26,2026-11-26,zoominvites,com,,,0,,,0,,
Contagious Interview,zoommeetspace.com,86.38.225.116,396073.0,"MAJESTIC-HOSTING-01, US",LT,"HOSTINGER operations, UAB",2025-01-15,2026-01-15,zoommeetspace,com,ns1.dns-parking.com.;ns2.dns-parking.com.,dns-parking.com,2,,,0,dns@hostinger.com,1.0
Contagious Interview,zoommetting.dev.retrocubedevs.com,79.142.76.219,51430.0,"ALTUS, NL",NL,"NameCheap, Inc.",2022-08-01,2026-08-01,retrocubedevs,com,,,0,,,0,,1.0
Contagious Interview,zoomsdk.us,198.49.23.145,53831.0,"SQUARESPACE, US",US,Squarespace Domains II LLC,2025-03-10,2026-03-10,zoomsdk,us,ns-cloud-a1.googledomains.com.;ns-cloud-a2.googledomains.com.;ns-cloud-a3.googledomains.com.;ns-cloud-a4.googledomains.com.,googledomains.com,4,,,0,cloud-dns-hostmaster@google.com,1.0
Contagious Interview,zoomtomeet.pposbc.org,160.72.195.133,46887.0,"CROWNCASTLE-AS46887, US",US,"NETWORK SOLUTIONS, LLC.",1999-11-05,2026-11-05,pposbc,org,,,0,,,0,,1.0
Contagious Interview,zoomworkspace.us.meeting.document-content.online,,,,,Namecheap,2025-05-12,2026-05-12,document-content,online,,,0,,,0,,
Contagious Interview,zooom.in,,,,,Tucows Domains Inc.,2024-09-20,2025-09-20,zooom,in,,,0,,,0,,
Contagious Interview,zootiz.in,68.65.120.88,22612.0,"NAMECHEAP-NET, US",US,NAMECHEAP INC,2025-05-11,2026-05-11,zootiz,in,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,eforward1.registrar-servers.com.;eforward2.registrar-servers.com.;eforward3.registrar-servers.com.;eforward4.registrar-servers.com.;eforward5.registrar-servers.com.,registrar-servers.com,5,hostmaster@registrar-servers.com,1.0
Contagious Interview,zora.quickproassess.com,,,,,"HOSTINGER operations, UAB",2025-06-19,2026-06-19,quickproassess,com,,,0,,,0,,
Contagious Interview,zora.rolefit360.com,,,,,"HOSTINGER operations, UAB",2025-07-01,2026-07-01,rolefit360,com,,,0,,,0,,
Contagious Interview,ztec.store,"13.248.169.48,76.223.54.146",16509.0,"AMAZON-02, US",US,"GoDaddy.com, LLC",2025-11-13,2026-11-13,ztec,store,ns1.afternic.com.;ns2.afternic.com.,afternic.com,2,.,.,1,dns@jomax.net,2.0
Contagious Interview,zvc1ijau.naveicoipa.tech,,,,,,,,naveicoipa,tech,,,0,,,0,,
Contagious Interview,zvc1ijau.naveicoipc.tech,,,,,,,,naveicoipc,tech,,,0,,,0,,
Contagious Interview,zyperfect.com,43.135.155.234,132203.0,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN",SG,"Alibaba Cloud Computing (Beijing) Co., Ltd.",2009-06-15,2026-06-15,zyperfect,com,dns29.hichina.com.;dns30.hichina.com.,hichina.com,2,mx1.chengmail.cn.;mx2.chengmail.cn.,chengmail.cn,2,hostmaster@hichina.com,1.0
Contagious Interview,zzyzxz.net,,,,,,,,zzyzxz,net,,,0,,,0,,
"UNC6040, UNC6240",ticket-audemarspiguet.com,,,,,"GMO Internet, Inc.",2025-06-20,2026-06-20,ticket-audemarspiguet,com,melody.ns.cloudflare.com.;sam.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
"UNC6040, UNC6240",ticket-dior.com,,,,,"GMO Internet, Inc.",2025-06-29,2026-06-29,ticket-dior,com,melody.ns.cloudflare.com.;sam.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
"UNC6040, UNC6240",ticket-nike.com,"104.21.78.124,172.67.220.250",13335.0,"CLOUDFLARENET, US",US,"GMO Internet, Inc.",2025-06-26,2026-06-26,ticket-nike,com,melody.ns.cloudflare.com.;sam.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Confucius,bloomwpp.info,"104.21.88.89,172.67.174.176",13335.0,"CLOUDFLARENET, US",US,,,,bloomwpp,info,coen.ns.cloudflare.com.;erin.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Confucius,cornfieldblue.info,,,,,,,,cornfieldblue,info,,,0,,,0,,
Confucius,dropmicis.info,"104.21.51.162,172.67.182.132",13335.0,"CLOUDFLARENET, US",US,,,,dropmicis,info,coen.ns.cloudflare.com.;erin.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Confucius,greenxeonsr.info,,,,,,,,greenxeonsr,info,,,0,,,0,,
Confucius,hauntedfishtree.info,,,,,,,,hauntedfishtree,info,,,0,,,0,,
Confucius,marshmellowflowerscar.info,127.1.2.3,,,,,,,marshmellowflowerscar,info,,,0,,,0,,1.0
Confucius,martkartout.info,5.42.221.110,62005.0,"BV-EU-AS, EE",EE,,,,martkartout,info,ns1.netim.net.;ns2.netim.net.;ns3.netim.net.,netim.net,3,mx1.netim.net.;mx2.netim.net.,netim.net,2,hostmaster@netim.net,1.0
Confucius,petricgreen.info,"104.21.6.176,172.67.135.20",13335.0,"CLOUDFLARENET, US",US,,,,petricgreen,info,jen.ns.cloudflare.com.;rayden.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
RapperBot,bignum.bit,,,,,,,,bignum,bit,,,0,,,0,,
RapperBot,eicp.byxwgimpbwiskniw.info,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,info,,,0,,,0,,1.0
RapperBot,eicp.byxwgimpbwiskniw.live,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,live,,,0,,,0,,1.0
RapperBot,eicp.gaihwstpzuomtfnu.info,,,,,,,,gaihwstpzuomtfnu,info,,,0,,,0,,
RapperBot,eicp.gaihwstpzuomtfnu.live,,,,,,,,gaihwstpzuomtfnu,live,,,0,,,0,,
RapperBot,eicp.gwyhhcorybwjwuzh.info,,,,,,,,gwyhhcorybwjwuzh,info,,,0,,,0,,
RapperBot,eicp.gwyhhcorybwjwuzh.live,,,,,,,,gwyhhcorybwjwuzh,live,,,0,,,0,,
RapperBot,eicp.zkuafimfdwvetxjq.info,,,,,,,,zkuafimfdwvetxjq,info,,,0,,,0,,
RapperBot,eicp.zkuafimfdwvetxjq.live,,,,,,,,zkuafimfdwvetxjq,live,,,0,,,0,,
RapperBot,kdxa.byxwgimpbwiskniw.info,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,info,,,0,,,0,,1.0
RapperBot,kdxa.byxwgimpbwiskniw.live,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,live,,,0,,,0,,1.0
RapperBot,kdxa.gaihwstpzuomtfnu.info,,,,,,,,gaihwstpzuomtfnu,info,,,0,,,0,,
RapperBot,kdxa.gaihwstpzuomtfnu.live,,,,,,,,gaihwstpzuomtfnu,live,,,0,,,0,,
RapperBot,kdxa.gwyhhcorybwjwuzh.info,,,,,,,,gwyhhcorybwjwuzh,info,,,0,,,0,,
RapperBot,kdxa.gwyhhcorybwjwuzh.live,,,,,,,,gwyhhcorybwjwuzh,live,,,0,,,0,,
RapperBot,kdxa.zkuafimfdwvetxjq.info,,,,,,,,zkuafimfdwvetxjq,info,,,0,,,0,,
RapperBot,kdxa.zkuafimfdwvetxjq.live,,,,,,,,zkuafimfdwvetxjq,live,,,0,,,0,,
RapperBot,khbw.byxwgimpbwiskniw.info,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,info,,,0,,,0,,1.0
RapperBot,khbw.byxwgimpbwiskniw.live,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,live,,,0,,,0,,1.0
RapperBot,khbw.gaihwstpzuomtfnu.info,,,,,,,,gaihwstpzuomtfnu,info,,,0,,,0,,
RapperBot,khbw.gaihwstpzuomtfnu.live,,,,,,,,gaihwstpzuomtfnu,live,,,0,,,0,,
RapperBot,khbw.gwyhhcorybwjwuzh.info,,,,,,,,gwyhhcorybwjwuzh,info,,,0,,,0,,
RapperBot,khbw.gwyhhcorybwjwuzh.live,,,,,,,,gwyhhcorybwjwuzh,live,,,0,,,0,,
RapperBot,khbw.zkuafimfdwvetxjq.info,,,,,,,,zkuafimfdwvetxjq,info,,,0,,,0,,
RapperBot,khbw.zkuafimfdwvetxjq.live,,,,,,,,zkuafimfdwvetxjq,live,,,0,,,0,,
RapperBot,pool.rentcheapcars.sbs,,,,,,,,rentcheapcars,sbs,,,0,,,0,,
RapperBot,yfrv.byxwgimpbwiskniw.info,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,info,,,0,,,0,,1.0
RapperBot,yfrv.byxwgimpbwiskniw.live,209.196.146.115,394456.0,"EPIK-LLC, US",US,,,,byxwgimpbwiskniw,live,,,0,,,0,,1.0
RapperBot,yfrv.gaihwstpzuomtfnu.info,,,,,,,,gaihwstpzuomtfnu,info,,,0,,,0,,
RapperBot,yfrv.gaihwstpzuomtfnu.live,,,,,,,,gaihwstpzuomtfnu,live,,,0,,,0,,
RapperBot,yfrv.gwyhhcorybwjwuzh.info,,,,,,,,gwyhhcorybwjwuzh,info,,,0,,,0,,
RapperBot,yfrv.gwyhhcorybwjwuzh.live,,,,,,,,gwyhhcorybwjwuzh,live,,,0,,,0,,
RapperBot,yfrv.zkuafimfdwvetxjq.info,,,,,,,,zkuafimfdwvetxjq,info,,,0,,,0,,
RapperBot,yfrv.zkuafimfdwvetxjq.live,,,,,,,,zkuafimfdwvetxjq,live,,,0,,,0,,
UNC6040,http.principal.user.email,"13.248.169.48,76.223.54.146",16509.0,"AMAZON-02, US",US,,,,user,email,ns1.afternic.com.;ns2.afternic.com.,afternic.com,2,.,.,1,dns@jomax.net,2.0
UNC6040,login.principal.user.email,"13.248.169.48,76.223.54.146",16509.0,"AMAZON-02, US",US,,,,user,email,ns1.afternic.com.;ns2.afternic.com.,afternic.com,2,.,.,1,dns@jomax.net,2.0
UNC6040,oauth.security,,,,,,,,oauth,security,,,0,,,0,,
APT-C-53 (Gamaredon),80.euw.devtunnels.ms,20.103.221.187,8075.0,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,MarkMonitor,2022-09-09,2026-09-09,devtunnels,ms,,,0,,,0,,1.0
APT-C-53 (Gamaredon),bulam.ru,,,,,RU-CENTER-RU,2025-04-16,2026-04-16,bulam,ru,,,0,,,0,,
APT-C-53 (Gamaredon),euw.devtunnels.ms,20.103.221.187,8075.0,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,MarkMonitor,2022-09-09,2026-09-09,devtunnels,ms,,,0,,,0,,1.0
APT-C-53 (Gamaredon),fulagam.ru,"104.21.34.159,172.67.163.14",13335.0,"CLOUDFLARENET, US",US,TIMEWEB-RU,2025-10-15,2026-10-15,fulagam,ru,lilyana.ns.cloudflare.com.;peyton.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
APT-C-53 (Gamaredon),litanq.ru,,,,,REGRU-RU,2024-07-19,2026-07-19,litanq,ru,,,0,,,0,,
APT-C-53 (Gamaredon),nandayo.ru,"104.21.34.16,172.67.153.44",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-03-25,2026-03-25,nandayo,ru,coen.ns.cloudflare.com.;cruz.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Conti,contirec7nchr45rx6ympez5rjldibnqzh7lsa56lvjvaeywhvoj3wad.onion,,,,,,,,contirec7nchr45rx6ympez5rjldibnqzh7lsa56lvjvaeywhvoj3wad,onion,,,0,,,0,,
OLYMPO,olympl.top,185.112.144.211,44925.0,"THE-1984-AS, IS",IS,Dynadot LLC,2025-05-22,2026-05-22,olympl,top,carlane.ns.cloudflare.com.;nicolas.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
TamperedChef,iolenaightdecipien.org,"104.21.70.136,172.67.223.208",13335.0,"CLOUDFLARENET, US",US,NAMECHEAP INC,2025-08-08,2026-08-08,iolenaightdecipien,org,aron.ns.cloudflare.com.;rohin.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
APT35,alpha-meet.online,,,,,NAMECHEAP INC,2025-07-26,2026-07-26,alpha-meet,online,,,0,,,0,,
APT35,alpha-met.online,,,,,NAMECHEAP INC,2025-08-06,2026-08-06,alpha-met,online,,,0,,,0,,
APT35,arcanet.online,,,,,Namecheap,2025-07-16,2026-07-16,arcanet,online,,,0,,,0,,
APT35,azdava.online,,,,,Namecheap,2025-08-28,2026-08-28,azdava,online,,,0,,,0,,
APT35,besatoo.online,,,,,NAMECHEAP INC,2025-07-01,2026-07-01,besatoo,online,,,0,,,0,,
APT35,book.kuret-live.online,,,,,NAMECHEAP INC,2025-08-05,2026-08-05,kuret-live,online,,,0,,,0,,
APT35,cppsg.online,,,,,NAMECHEAP INC,2025-07-19,2026-07-19,cppsg,online,,,0,,,0,,
APT35,dmn-inter.online,,,,,Namecheap,2025-07-08,2026-07-08,dmn-inter,online,,,0,,,0,,
APT35,ell-safe.online,,,,,Namecheap,2025-08-30,2026-08-30,ell-safe,online,,,0,,,0,,
APT35,go0gle.online,,,,,Namecheap,2025-09-16,2026-09-16,go0gle,online,,,0,,,0,,
APT35,into-support.online,,,,,NAMECHEAP INC,2025-08-11,2026-08-11,into-support,online,,,0,,,0,,
